#all genus associated with D015179: Colorectal Neoplasms; Tumors or cancer of the COLON or the RECTUM or both. Risk factors for colorectal cancer include chronic ULCERATIVE COLITIS; FAMILIAL POLYPOSIS COLI; exposure to ASBESTOS; and irradiation of the CERVIX UTERI.
#in total 1697 valid runs were included in GMrepo.
#please consult our web site for more details.
phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D015179	genus	695999	Actinophytocola	Bacteria	3	0.00193891633333333	0.00192082	0.00159966227053411	
D015179	genus	697025	Hoyosella	Bacteria	2	0.0011194325	0.0011194325	0.000487532447958595	
D015179	genus	697331	Basfia	Bacteria	1	0.000309878	0.000309878		
D015179	genus	698776	Cellulosilyticum	Bacteria	207	0.0767556508502416	0.00477943	0.689939103462099	
D015179	genus	700450	Siphonobacter	Bacteria	1	0.00532132	0.00532132		
D015179	genus	704093	Anaerobacillus	Bacteria	3	0.00213608	0.00162989	0.00144457592534972	
D015179	genus	715222	Caldicoprobacter	Bacteria	20	0.00504485468	0.004087345	0.00483770846412723	
D015179	genus	718013	Thermasporomyces	Bacteria	3	0.00273702333333333	0.00284123	0.000936856724389238	
D015179	genus	741759	Tomitella	Bacteria	1	0.00208303	0.00208303		
D015179	genus	745153	Umboniibacter	Bacteria	4	0.00238485425	0.00261014	0.00128285522184134	
D015179	genus	759360	Oleibacter	Bacteria	4	0.002480585	0.00238418	0.000765268016688707	
D015179	genus	762551	Jejuia	Bacteria	152	0.0377118312236842	0.0108258	0.0862772076316025	
D015179	genus	767891	Candidatus Puniceispirillum	Bacteria	7	0.00168122424285714	0.000951846	0.00154819530058329	
D015179	genus	795750	Ignavibacterium	Bacteria	108	0.0292366762833333	0.0121298	0.0583600530750595	
D015179	genus	861914	Fibrella	Bacteria	3	0.000993332333333333	0.000920446	0.000820725412010822	
D015179	genus	862261	Caldanaerobius	Bacteria	13	0.00351218723076923	0.00258585	0.00361639488383863	
D015179	genus	866673	Marinifilum	Bacteria	25	0.00244551716	0.0022646	0.00176796107718236	
D015179	genus	869806	Marivirga	Bacteria	20	0.00496088965	0.00356548	0.00628756544968088	
D015179	genus	875170	Celeribacter	Bacteria	3	0.001749966	0.00138295	0.00165441516234831	
D015179	genus	886360	Rudaea	Bacteria	10	0.0061282726	0.001477622	0.010489851547532	
D015179	genus	909656	Phocaeicola	Bacteria	9	0.00697995466666667	0.0046729	0.00977608746517251	
D015179	genus	929509	Solitalea	Bacteria	13	0.00440378091538462	0.00251699	0.00509254949563376	
D015179	genus	935200	Sulfuricella	Bacteria	2	0.000402086	0.000402086	0.000269556176056124	
D015179	genus	940550	Gilvimarinus	Bacteria	2	0.00081663385	0.00081663385	0.00109517568011513	
D015179	genus	940557	Granulicella	Bacteria	3	0.00275932	0.00247903	0.00185798959289335	
D015179	genus	946234	Flavonifractor	Bacteria	367	0.119029283623978	0.02935	0.369632601409422	
D015179	genus	986106	Acidiferrobacter	Bacteria	3	0.00108150363333333	0.000783067	0.00123691145710245	
D015179	genus	987053	Rhodoligotrophos	Bacteria	12	0.00315338741666667	0.001354283	0.00596192266379167	
D015179	genus	990721	Christensenella	Bacteria	275	0.0655226152290909	0.0197651	0.196376052790511	
D015179	genus	991903	Polymorphum	Bacteria	3	0.000742407333333333	0.000774695	0.000332314988672394	
D015179	genus	998014	Cocleimonas	Bacteria	3	0.00289931	0.00291613	7.21458238569634e-05	
D015179	genus	999488	Paenochrobactrum	Bacteria	8	0.0061016765	0.00221208	0.00774409112305949	
D015179	genus	1004300	Hydrotalea	Bacteria	2	0.00260418	0.00260418	0.00185970497665624	
D015179	genus	1004301	Flavihumibacter	Bacteria	7	0.00155928771428571	0.000691994	0.00162759434749743	
D015179	genus	1017280	Pseudoflavonifractor	Bacteria	364	0.0158393585576923	0.0082	0.0232232552961151	
D015179	genus	1048757	Candidatus Moranella	Bacteria	3	0.000125658966666667	0.000154939	0.000103612806902445	
D015179	genus	1054211	Sulfuritalea	Bacteria	13	0.00130069968461538	0.000973056	0.00122039919525441	
D015179	genus	1055688	Sandaracinus	Bacteria	16	0.00225901685	0.00193821	0.00159834746524281	
D015179	genus	1068904	Primorskyibacter	Bacteria	1	1.05569e-05	1.05569e-05		
D015179	genus	1073531	Mycobacterium terrae complex	Bacteria	1	0.000154939	0.000154939		
D015179	genus	1073987	Halorientalis	Archaea	1	1.05569e-05	1.05569e-05		
D015179	genus	1077265	Chthonomonas	Bacteria	25	0.002230656628	0.00201171	0.00201826342053919	
D015179	genus	1078830	Acidicapsa	Bacteria	2	0.00440281845	0.00440281845	0.00621159585349987	
D015179	genus	1080709	Methanomassiliicoccus	Archaea	4	0.01453706075	0.0016693085	0.0267907441493644	
D015179	genus	1082702	Lonsdalea	Bacteria	3	0.00297623	0.00309636	0.00278087172812771	
D015179	genus	1082930	Pelagibacterium	Bacteria	7	0.00233918027142857	0.00172274	0.0022879337004698	
D015179	genus	1084558	Oceanicoccus	Bacteria	3	0.00273140183333333	0.00346248	0.0023676307787924	
D015179	genus	1096776	Flexivirga	Bacteria	7	0.00381830228571429	0.00386026	0.00172961545991103	
D015179	genus	1115103	Wandonia	Bacteria	12	0.006135693725	0.003330945	0.00696901839449399	
D015179	genus	1120752	Nodosilinea	Bacteria	2	0.0012567555	0.0012567555	0.000939129022190508	
D015179	genus	1121251	Cucumibacter	Bacteria	1	0.0027168	0.0027168		
D015179	genus	1121254	Hamadaea	Bacteria	1	0.0965803	0.0965803		
D015179	genus	1121829	Fodinicurvata	Bacteria	7	0.00273307841428571	0.00195959	0.00252278846418931	
D015179	genus	1123044	Ponticaulis	Bacteria	6	0.00433341733333333	0.002566685	0.00544222655424953	
D015179	genus	1129704	Kyrpidia	Bacteria	3	0.00730756666666667	0.00790255	0.00159698555279418	
D015179	genus	1134403	Melioribacter	Bacteria	82	0.0317977291817073	0.00478085	0.142105121746641	
D015179	genus	1164863	Enteractinococcus	Bacteria	5	0.00168668094	0.00184089	0.00108821854509534	
D015179	genus	1164882	Lachnoanaerobaculum	Bacteria	96	0.200741850802083	0.004601895	0.735830747837385	
D015179	genus	1167830	Litorimonas	Bacteria	2	0.00065862345	0.00065862345	0.000916504504330342	
D015179	genus	1184396	Mesotoga	Bacteria	3	0.00070628	0.000211481	0.000906424803357124	
D015179	genus	1200657	Saccharofermentans	Bacteria	38	0.00554082034210526	0.00309889	0.0103064118844056	
D015179	genus	1210119	Ohtaekwangia	Bacteria	23	0.0853079726521739	0.00263463	0.29178515180792	
D015179	genus	1213720	Stomatobaculum	Bacteria	15	0.0131453333333333	0.00417	0.0202182872902821	
D015179	genus	1217416	Halioglobus	Bacteria	3	0.00198648563333333	0.00112171	0.00252207578732464	
D015179	genus	1233041	Salinirepens	Bacteria	7	0.00557862071428571	0.00315164	0.00474325831325404	
D015179	genus	1236988	Geofilum	Bacteria	105	0.0211431965285714	0.0044962	0.106219265496053	
D015179	genus	1247519	Spongiibacterium	Bacteria	5	0.0027740346	0.000774695	0.00298740688286259	
D015179	genus	1263978	Candidatus Endolissoclinum	Bacteria	1	0.000422962	0.000422962		
D015179	genus	1274351	Kroppenstedtia	Bacteria	3	0.0847304113	0.00745712	0.140330299038179	
D015179	genus	1279384	Eggerthia	Bacteria	6	0.00574293361666667	0.00147	0.0103395737041273	
D015179	genus	1279388	Kandleria	Bacteria	106	0.208313451613208	0.0154697	0.539527056904271	
D015179	genus	1283313	Alloprevotella	Bacteria	133	0.574685590539098	0.00946902	1.67060662709888	
D015179	genus	1284678	unclassified Clostridiales Family XIII. Incertae Sedis	Bacteria	263	0.0328134600760456	0.01173	0.0550717936057949	
D015179	genus	1291539	Candidatus Methanomethylophilus	Archaea	8	0.08558861625	0.01807142	0.10600037991874	
D015179	genus	1334011	unclassified Leptotrichiaceae	Bacteria	47	0.0232629787234043	0.01309	0.0322741612166555	
D015179	genus	1335483	Shimwellia	Bacteria	82	0.0161523818292683	0.00409132	0.0470036814536735	
D015179	genus	1335745	Spiribacter	Bacteria	1	0.000154939	0.000154939		
D015179	genus	1341120	Pseudohaliea	Bacteria	4	0.0015898735	0.0008668535	0.0018046195419265	
D015179	genus	1344362	Rehaibacterium	Bacteria	4	0.000767937175	0.000574672	0.000776417270832759	
D015179	genus	1348911	Coprobacter	Bacteria	289	0.22292044982699	0.07378	0.457359957623041	
D015179	genus	1354333	Cosenzaea	Bacteria	1	1.05569e-05	1.05569e-05		
D015179	genus	1381133	Candidatus Profftella	Bacteria	5	0.0019069972	0.00176803	0.0015610258653564	
D015179	genus	1397106	Fodinibius	Bacteria	2	0.000638639	0.000638639	0.000403610893847032	
D015179	genus	1397107	Aliifodinibius	Bacteria	7	0.00354703555714286	0.00190233	0.00386074642240831	
D015179	genus	1400059	Pontibaca	Bacteria	1	0.055537	0.055537		
D015179	genus	1406885	Aliiglaciecola	Bacteria	1	0.003184	0.003184		
D015179	genus	1408818	Youngiibacter	Bacteria	5	0.0020102284	0.000924035	0.00242234309570389	
D015179	genus	1411023	unclassified Peptostreptococcaceae (miscellaneous)	Bacteria	383	0.288438355091384	0.0938	0.733791102386454	
D015179	genus	1433986	Actibacterium	Bacteria	3	0.00478348333333333	0.00222148	0.00529581665357038	
D015179	genus	1433993	Chryseolinea	Bacteria	17	0.0149266842235294	0.00184807	0.0542166246032349	
D015179	genus	1433999	Domibacillus	Bacteria	1	0.00271835	0.00271835		
D015179	genus	1434000	Eilatimonas	Bacteria	1	0.00586636	0.00586636		
D015179	genus	1434006	Fretibacterium	Bacteria	6	0.316526666666667	0.035525	0.697423269633776	
D015179	genus	1434011	Komagataeibacter	Bacteria	4	0.001316003225	0.001145948	0.00129947460581986	
D015179	genus	1434049	Thermophagus	Bacteria	8	0.0035762544875	0.001474415	0.00641223648905278	
D015179	genus	1436289	Candidatus Symbiobacter	Bacteria	2	0.00251792	0.00251792	0.00202706300962748	
D015179	genus	1453359	Candidatus Atelocyanobacterium	Bacteria	2	0.0002889505	0.0002889505	0.000189520880813962	
D015179	genus	1471399	Draconibacterium	Bacteria	4	0.0024600305	0.00189066	0.00219910959485902	
D015179	genus	1472344	Basilea	Bacteria	2	0.00011101895	0.00011101895	0.000142074793613804	
D015179	genus	1481960	Peptoclostridium	Bacteria	7	0.00195761581428571	0.00177377	0.0020298364269823	
D015179	genus	1485594	Methyloligella	Bacteria	11	0.232467533727273	0.00299437	0.510895166463593	
D015179	genus	1486726	Pseudobacteroides	Bacteria	91	0.00902981302197802	0.00342818	0.0233076754776551	
D015179	genus	1501226	Romboutsia	Bacteria	73	0.0092277534109589	0.00525555	0.0125932616286784	
D015179	genus	1501433	Kamptonema	Bacteria	4	0.017638389225	0.01737605	0.0148640958403996	
D015179	genus	1502725	Effusibacillus	Bacteria	4	0.002264729	0.00256149	0.00124959652739754	
D015179	genus	1505652	Terrisporobacter	Bacteria	133	0.191928062093985	0.00651522	1.71824606849087	
D015179	genus	1505657	Intestinibacter	Bacteria	121	0.0142686086033058	0.0044833	0.0245605956813219	
D015179	genus	1505660	Asaccharospora	Bacteria	3	0.000402970966666667	0.000506362	0.000352287396374613	
D015179	genus	1505663	Erysipelatoclostridium	Bacteria	391	0.310374534148338	0.030958	1.04473375700653	
D015179	genus	1505664	Gottschalkia	Bacteria	13	0.00770253807692308	0.00357705	0.0120264135957715	
D015179	genus	1506553	Lachnoclostridium	Bacteria	488	1.30518505293033	0.319679	3.64541574675431	
D015179	genus	1506577	Tyzzerella	Bacteria	262	0.128502707671756	0.0232634	0.341308600170477	
D015179	genus	1507525	unclassified Sutterellaceae	Bacteria	182	0.217997142857143	0.049945	0.462916376798028	
D015179	genus	1508657	Ruminiclostridium	Bacteria	493	1.16692713089249	0.323132	2.2840975644408	
D015179	genus	1518147	Wenyingzhuangia	Bacteria	44	0.0237565769318182	0.003880755	0.0459253970277106	
D015179	genus	1522429	Lihuaxuella	Bacteria	1	0.295031	0.295031		
D015179	genus	1524214	Vulgatibacter	Bacteria	5	0.00258417338	0.00262529	0.00189249769926772	
D015179	genus	1524217	Labilithrix	Bacteria	4	0.003074335	0.003011275	0.000470862427643857	
D015179	genus	1524249	Pseudohongiella	Bacteria	3	0.00231354966666667	0.00333589	0.00187027939594873	
D015179	genus	1541743	Candidatus Ruthia	Bacteria	3	0.000328993966666667	0.000467405	0.000276558449747433	
D015179	genus	1541822	Pseudophaeobacter	Bacteria	1	0.000211481	0.000211481		
D015179	genus	1543704	Niveispirillum	Bacteria	1	9.50124e-05	9.50124e-05		
D015179	genus	1543705	Nitrospirillum	Bacteria	12	0.00265266039166667	0.002512345	0.00162902497047189	
D015179	genus	1548510	Microbacter	Bacteria	5	0.00077021574	0.000600046	0.000718579681581199	
D015179	genus	1549126	Desulfatiglans	Bacteria	15	0.00302454983333333	0.00155248	0.00335977970410779	
D015179	genus	1549129	Temperatibacter	Bacteria	2	0.001411388	0.001411388	0.000694296834738572	
D015179	genus	1551504	Candidatus Babela	Bacteria	134	0.0250698984477612	0.007612055	0.0722976358882519	
D015179	genus	1565532	Rouxiella	Bacteria	4	0.001749888475	0.001715445	0.00144994011104159	
D015179	genus	1572663	Chishuiella	Bacteria	1	0.00177377	0.00177377		
D015179	genus	1573534	Faecalitalea	Bacteria	29	0.0799178505862069	0.00768329	0.181342244626006	
D015179	genus	1573535	Holdemanella	Bacteria	212	0.180601415948113	0.02464445	0.427368080535508	
D015179	genus	1573536	Faecalicoccus	Bacteria	21	0.011298934952381	0.00440257	0.0198229102888486	
D015179	genus	1573806	Mariniphaga	Bacteria	42	0.00402830670714286	0.003109625	0.00337489893529016	
D015179	genus	1579506	Roseimaritima	Bacteria	2	0.002798025	0.002798025	0.000865222928527671	
D015179	genus	1612157	Pararhodospirillum	Bacteria	22	0.00660679176818182	0.00405257	0.00823105970065595	
D015179	genus	1616789	Salinispira	Bacteria	6	0.00195920083333333	0.000790274	0.00288606822091353	
D015179	genus	1618113	Saccharicrinis	Bacteria	19	0.00183971056842105	0.00152706	0.00144633447151888	
D015179	genus	1621534	Paraglaciecola	Bacteria	2	0.000253721	0.000253721	7.94179910221859e-05	
D015179	genus	1637257	Mageeibacillus	Bacteria	47	0.00519450369787234	0.00289948	0.00890767334332371	
D015179	genus	1643951	Pseudothermotoga	Bacteria	3	0.0010978339	0.000197564	0.00169561812635918	
D015179	genus	1647190	Aquibacillus	Bacteria	82	0.0174268781341463	0.005811745	0.0272479604801833	
D015179	genus	1648511	Cnuella	Bacteria	6	0.0020699365	0.00240457	0.0015319344036408	
D015179	genus	1649453	Gimesia	Bacteria	14	0.0277878424714286	0.003212465	0.0929069467749194	
D015179	genus	1649459	Hungatella	Bacteria	250	0.02090273308	0.00760002	0.0518745032534951	
D015179	genus	1649466	Marinicauda	Bacteria	2	0.00118890845	0.00118890845	0.00166644074325336	
D015179	genus	1649480	Planctopirus	Bacteria	3	0.000622785333333333	0.000634443	0.000307244415826119	
D015179	genus	1649482	Pseudopedobacter	Bacteria	11	0.00738311945454545	0.00533646	0.00778278932995512	
D015179	genus	1649490	Rubinisphaera	Bacteria	8	0.0039096201	0.002442915	0.00528110624480029	
D015179	genus	1649501	Tangfeifania	Bacteria	9	0.00157394865555556	0.000924035	0.00141583571423351	
D015179	genus	1649512	Vulcaniibacterium	Bacteria	8	0.00429816125	0.003668775	0.00268639467629247	
D015179	genus	1652133	Halobacteriovorax	Bacteria	44	0.00312333934090909	0.002865915	0.0024413848033543	
D015179	genus	1653174	Actinotignum	Bacteria	9	0.0921281422222222	0.00301859	0.266717319282468	
D015179	genus	1676142	Wenzhouxiangella	Bacteria	5	0.0030197517	0.00331005	0.00183428073747163	
D015179	genus	1697027	Convivina	Bacteria	9	0.00427996444444444	0.0022646	0.0049543006515933	
D015179	genus	1742989	Glutamicibacter	Bacteria	13	0.0107453745	0.00386026	0.0164626854079181	
D015179	genus	1742990	Paeniglutamicibacter	Bacteria	1	0.00802295	0.00802295		
D015179	genus	1742992	Paenarthrobacter	Bacteria	2	0.00465501	0.00465501	0.00156618495178571	
D015179	genus	1742993	Pseudarthrobacter	Bacteria	6	0.00459306866666667	0.005153675	0.00393630031348192	
D015179	genus	1765964	Acidihalobacter	Bacteria	3	0.0005472999	0.000467405	0.000538922740779724	
D015179	genus	1769723	Actinorectispora	Bacteria	1	0.00310636	0.00310636		
D015179	genus	1769729	Hathewaya	Bacteria	15	0.0123333423133333	0.00510126	0.0235261444895637	
D015179	genus	1778601	Apibacter	Bacteria	3	0.00168745466666667	0.000506362	0.00205247988030123	
D015179	genus	1784839	Tenggerimyces	Bacteria	1	1.05569e-05	1.05569e-05		
D015179	genus	1789690	Flaviaesturariibacter	Bacteria	6	0.00321811833333333	0.001603725	0.00430637788959314	
D015179	genus	1792239	Caviibacter	Bacteria	10	0.0021371459	0.0007821795	0.00239034929806761	
D015179	genus	1792303	Sphaerimonospora	Bacteria	4	0.000527827375	0.000553204	0.000344675836286158	
D015179	genus	1820337	Haloparvum	Archaea	1	0.00184836	0.00184836		
D015179	genus	1822464	Paraburkholderia	Bacteria	21	0.592455956857143	0.00682547	1.22855650197718	
D015179	genus	1827195	Caballeronia	Bacteria	3	0.00213092366666667	0.00112171	0.00219339462582553	
D015179	genus	1843210	Anaerocolumna	Bacteria	18	0.0037616395	0.000744777	0.00848215688889692	
D015179	genus	1849822	Paraclostridium	Bacteria	54	0.0338148657407407	0.00372897	0.191113210661763	
D015179	genus	1849828	Paeniclostridium	Bacteria	19	0.113099322105263	0.0040783	0.349237136859163	
D015179	genus	1855402	Allohahella	Bacteria	2	0.0004298025	0.0004298025	0.000108271483228503	
D015179	genus	1857532	Muribacter	Bacteria	1	0.00972573	0.00972573		
D015179	genus	1866885	Mycobacterium fortuitum complex	Bacteria	33	0.0935082613939394	0.00317221	0.258996788273656	
D015179	genus	1870884	Clostridioides	Bacteria	74	0.113929651189189	0.004874555	0.373333354182249	
